,red,blue,green,nir08,swir16,emad,smad,bcmad,ndvi,mndwi,evi,ndbi,bs_pc_50,pv_pc_50,npv_pc_50,bs_med_jan_apr,pv_med_jan_apr,npv_med_jan_apr,bs_med_may_aug,pv_med_may_aug,npv_med_may_aug,bs_med_sep_dec,pv_med_sep_dec,npv_med_sep_dec,dem,x,y,class_id,lulc
2912,667.0,482.0,808.0,3069.0,2338.0,1113.0542,0.0054760575,0.0751711,0.6429336,-0.48633185,0.4462693,-0.13519514,4.0,72.0,22.0,18.0,71.0,15.0,5.0,68.0,22.5,7.5,73.0,14.5,142.7057,3051297.966823087,-2018954.5936375514,3,grassland
2913,480.0,366.0,636.0,3266.0,2022.0,922.0958,0.002917111,0.06059352,0.7437266,-0.5214447,0.5197373,-0.2352496,5.0,83.0,16.0,10.5,84.0,9.0,18.5,74.0,22.5,5.5,58.0,23.5,186.8696,3052717.1790112113,-2018951.3370106993,3,grassland
2914,263.0,237.0,411.0,2608.0,1483.0,905.8319,0.005993426,0.07915327,0.81678855,-0.56599796,0.47245842,-0.2749939,3.0,87.0,10.0,12.0,70.0,8.0,5.0,83.0,13.0,3.0,77.0,19.0,176.97325,3054136.279879844,-2018948.0803843692,3,grassland
2915,171.0,182.0,311.0,2766.0,982.0,459.68173,0.0011197627,0.040701315,0.88355464,-0.5189482,0.5220488,-0.47598723,6.0,88.0,5.0,13.5,67.0,11.0,6.0,86.0,9.0,10.0,69.0,15.0,232.40665,3056974.7042560917,-2018941.218209168,3,grassland
2916,241.0,234.0,471.0,3599.0,1571.0,519.0681,0.000805676,0.03197726,0.8744791,-0.5386876,0.6316779,-0.39226303,4.0,87.0,11.0,9.0,66.0,15.0,6.0,86.0,10.0,24.0,84.0,12.5,224.12439,3062651.3303696048,-2018926.3307861893,3,grassland
2917,272.0,294.0,499.0,3612.0,1357.0,1065.9646,0.0033904314,0.0664665,0.85993814,-0.46228454,0.6403865,-0.45381364,5.0,80.0,18.0,19.0,63.0,12.0,8.0,85.0,8.0,5.0,82.0,16.5,366.19656,3064070.4312382345,-2018922.3763162952,1,forest
2918,517.0,385.0,651.0,3168.0,2263.0,1303.6492,0.0054385066,0.0805959,0.719403,-0.5531915,0.49523634,-0.16663598,8.0,80.0,12.0,11.0,82.0,7.0,9.0,71.5,14.0,8.5,76.0,14.5,205.69966,3065489.6434263554,-2018918.3055392655,3,grassland
2919,559.0,425.0,714.0,3850.0,2122.0,1546.2332,0.0041068792,0.08294642,0.7464277,-0.4964739,0.5869868,-0.2893503,8.0,67.0,24.0,13.0,72.0,15.5,11.0,54.5,29.0,8.0,69.0,21.0,28.477777,3066908.7442949913,-2018914.2347630518,2,cropland
2920,652.0,466.0,759.0,3309.0,2272.0,1287.9452,0.003876865,0.080176644,0.6707902,-0.4991752,0.4839356,-0.18580902,6.0,74.0,18.0,10.5,72.0,17.0,7.0,67.0,19.0,5.5,75.0,20.0,121.05008,3068327.956483112,-2018909.9313719412,3,grassland
2921,271.0,253.0,477.0,4374.0,1836.0,746.4173,0.0011727214,0.042534757,0.8833154,-0.5875486,0.72735333,-0.40869573,4.0,92.0,6.0,13.5,57.0,7.0,5.5,89.0,9.5,15.5,91.0,5.5,216.18608,3071166.269539869,-2018901.2082846474,3,grassland
2922,469.0,352.0,643.0,3463.0,2139.0,1007.60876,0.0016546845,0.066717714,0.76144457,-0.5377426,0.54887444,-0.23634419,1.0,84.0,13.0,42.5,73.0,8.0,12.0,80.5,17.5,2.5,85.0,12.0,373.36246,3072585.3704085043,-2018896.555972955,3,grassland
2923,239.0,238.0,528.0,3885.0,1817.0,654.0737,0.00094890594,0.041130457,0.8840931,-0.5496802,0.673489,-0.36267975,3.0,94.0,5.0,30.0,76.0,13.5,5.0,89.0,7.0,33.5,91.0,7.0,127.12526,3074004.471277134,-2018892.0199700815,3,grassland
2924,313.0,286.0,531.0,3698.0,1869.0,916.72034,0.001511544,0.054997835,0.8439292,-0.5575,0.6300722,-0.3285432,2.0,94.0,7.0,26.5,75.0,15.0,21.0,87.5,10.5,2.0,93.0,8.0,61.741776,3075423.57214577,-2018887.2513527677,1,forest
2925,553.0,424.0,753.0,3646.0,2194.0,1510.0874,0.005215466,0.08825101,0.736604,-0.4889719,0.56097645,-0.24863014,2.0,85.0,13.0,10.5,86.0,7.0,18.0,77.0,14.5,2.5,77.0,17.0,83.39668,3076842.784333891,-2018882.3664288742,3,grassland
2926,261.0,239.0,504.0,4071.0,1871.0,556.32007,0.0008277595,0.03511504,0.87950134,-0.5755789,0.68799883,-0.3702457,3.0,95.0,5.0,18.5,88.0,4.0,6.0,89.0,12.0,3.0,94.0,8.5,93.446075,3078261.885202526,-2018877.481506155,1,forest
2927,235.0,222.0,388.0,3783.0,1698.0,876.62286,0.0019240975,0.058306374,0.8830264,-0.62799615,0.65567714,-0.38040507,2.0,90.0,8.0,4.0,88.0,6.0,4.0,90.0,8.0,3.0,87.0,12.0,99.48631,3079680.986071156,-2018872.4802769683,1,forest
2928,984.0,699.0,1063.0,3523.0,2488.0,2518.3506,0.013223231,0.13727354,0.5633459,-0.40129542,0.44749552,-0.17218433,18.0,55.0,23.0,24.5,60.0,29.0,38.0,32.5,33.0,15.0,62.0,11.0,22.629694,3081100.086939789,-2018867.3627414007,2,cropland
2929,403.0,352.0,584.0,4110.0,1927.0,1744.2029,0.0032705069,0.105101734,0.8214048,-0.53484666,0.6673027,-0.36160344,7.0,71.0,23.0,14.0,84.0,8.0,4.0,71.0,26.0,7.0,75.0,16.0,24.699738,3082519.1878084214,-2018862.1288995398,2,cropland
2930,396.0,363.0,579.0,4377.0,1988.0,1497.3381,0.0033768117,0.08582085,0.8340667,-0.54888976,0.70934755,-0.37533388,5.0,87.0,14.0,11.0,76.0,19.0,4.0,82.0,20.0,10.0,82.0,19.0,30.965244,3083938.288677054,-2018856.7787514746,3,grassland
2931,476.0,434.0,784.0,4165.0,2160.0,1523.9834,0.004471898,0.088664114,0.7948718,-0.4673913,0.6699477,-0.31699604,4.0,84.0,14.0,10.0,61.0,20.0,5.0,85.0,11.5,4.5,74.0,19.0,112.949715,3085357.38954569,-2018851.3122972983,3,grassland
2932,325.0,290.0,486.0,3590.0,1915.0,1624.2585,0.0034829378,0.091744445,0.8339719,-0.59516865,0.61073697,-0.30426887,4.0,83.0,15.0,16.0,73.0,7.0,23.0,76.5,20.5,6.0,83.0,21.0,45.901386,3086776.4904143196,-2018845.8458445924,1,forest
2933,593.0,419.0,699.0,3180.0,2365.0,1107.5345,0.0063952804,0.0778207,0.68566126,-0.54373366,0.47570884,-0.14697926,6.0,78.0,17.0,27.0,77.0,9.0,6.0,74.5,19.0,10.0,69.0,14.5,107.04418,3088195.591282955,-2018840.2630859,3,grassland
2934,406.0,404.0,694.0,5283.0,2505.0,1930.3636,0.0027967095,0.08190931,0.8572684,-0.5661144,0.8300429,-0.3567026,11.0,82.0,26.0,11.0,76.0,7.0,18.0,69.5,23.0,8.0,72.0,27.0,342.60712,3089614.6921515847,-2018834.4477138927,1,forest
2935,371.0,363.0,622.0,4919.0,2027.0,1347.7988,0.0019415021,0.065057985,0.85973537,-0.5303889,0.7883516,-0.41635475,5.0,88.0,8.0,23.5,63.0,9.0,9.0,81.0,6.0,9.0,63.0,13.5,341.02017,3091033.793020217,-2018828.6323435493,3,grassland
2936,444.0,393.0,725.0,3607.0,1849.0,813.8887,0.0024935603,0.054809626,0.78079486,-0.43667445,0.5935002,-0.3222141,3.0,93.0,7.0,36.0,60.0,22.0,14.0,88.0,7.0,5.0,86.0,11.0,142.6319,3092452.89388885,-2018822.8169748706,3,grassland
2937,648.0,452.0,734.0,3076.0,2615.0,1202.4319,0.006513715,0.081744805,0.65198714,-0.56166023,0.4471784,-0.081005074,7.0,66.0,19.0,19.0,59.0,39.0,13.0,63.0,19.0,7.0,55.0,34.5,151.76184,3093871.8834379916,-2018816.7689932105,3,grassland
2938,308.0,290.0,491.0,3415.0,1640.0,1473.786,0.0047796965,0.10665658,0.834542,-0.5391835,0.59348255,-0.3511375,3.0,90.0,8.0,23.5,57.0,44.0,8.0,79.0,14.0,3.5,78.0,17.0,153.72122,3095290.984306627,-2018810.7210133495,1,forest
2939,228.0,233.0,498.0,4408.0,1590.0,604.6978,0.00051802397,0.031817816,0.90163934,-0.5229885,0.7449122,-0.46982333,7.0,92.0,7.0,18.5,61.0,50.0,12.5,73.5,13.0,5.5,51.0,53.0,475.12018,3096710.0851752567,-2018804.4404207845,1,forest
2940,379.0,354.0,721.0,4026.0,1779.0,1003.9339,0.0016594529,0.057193894,0.8279228,-0.4232,0.6681934,-0.38708007,6.0,89.0,8.0,17.0,68.5,42.0,10.5,71.5,13.0,8.0,62.0,20.0,383.32352,3098129.0747243986,-2018798.15983016,3,grassland
2941,792.0,571.0,1067.0,4101.0,2319.0,1048.5978,0.0021226406,0.059550945,0.6762722,-0.36975783,0.5677567,-0.2775701,5.0,86.0,9.0,13.0,79.0,9.0,9.5,77.5,10.0,8.0,66.0,16.5,384.07523,3099548.175593034,-2018791.762934298,3,grassland
2942,510.0,434.0,762.0,3427.0,1948.0,1067.9827,0.0028426945,0.06622085,0.7409195,-0.4376384,0.55112606,-0.2751628,5.0,80.0,14.0,23.0,74.5,14.5,12.0,66.5,22.0,5.5,70.5,17.0,214.84866,3100967.1651421725,-2018785.249733306,3,grassland
2943,361.0,342.0,604.0,4124.0,1817.0,734.572,0.0012533367,0.048422206,0.83901894,-0.50103265,0.6854281,-0.38831848,4.0,90.0,6.0,29.5,81.5,12.0,12.0,82.0,12.0,12.0,84.5,9.0,231.4744,3102386.266010808,-2018778.7365344027,3,grassland
2944,535.0,445.0,733.0,3319.0,1962.0,2028.3168,0.01284492,0.1335032,0.7223664,-0.4560297,0.52761245,-0.2569589,6.0,72.0,30.0,12.0,78.5,14.0,15.5,59.5,30.0,11.5,57.5,32.0,295.7927,3103805.255559949,-2018771.9907234528,3,grassland
2945,459.0,397.0,693.0,3325.0,2050.0,1320.1809,0.0046744347,0.08387074,0.7573996,-0.49471375,0.54688394,-0.23720932,6.0,82.0,14.0,10.0,78.0,16.0,9.0,72.5,17.0,15.0,68.0,20.5,277.32233,3105224.3564285794,-2018765.2449147427,3,grassland
2946,439.0,368.0,865.0,3994.0,2048.0,1075.8842,0.001249373,0.06301412,0.80193996,-0.40611053,0.6408638,-0.3220788,3.0,93.0,6.0,9.0,81.0,21.0,5.0,84.0,12.0,5.5,72.5,14.0,353.80103,3106643.3459777236,-2018758.382801283,3,grassland
2947,315.0,317.0,657.0,4342.0,1953.0,1078.1985,0.0014527738,0.064318925,0.86471975,-0.49655166,0.7266592,-0.37950754,9.0,87.0,10.0,15.0,67.5,13.0,14.5,72.0,17.0,12.0,71.0,27.0,279.91183,3108062.335526865,-2018751.4043831923,2,cropland
2948,274.0,256.0,485.0,3855.0,1798.0,874.8523,0.0016933084,0.057636578,0.8672803,-0.57512045,0.65929013,-0.36387762,6.0,90.0,6.0,10.0,61.5,24.0,9.0,69.5,12.0,12.0,70.0,12.0,409.5705,3109481.4363955003,-2018744.30966059,1,forest
2949,234.0,219.0,469.0,3995.0,1524.0,610.3318,0.0003874898,0.03695748,0.8893355,-0.5293527,0.68349516,-0.44772604,8.0,90.0,4.0,10.0,61.0,51.5,11.0,68.5,13.0,11.0,71.0,13.0,492.04565,3110900.425944639,-2018737.0986335971,1,forest
2950,295.0,314.0,509.0,3645.0,1309.0,1314.6212,0.0011665821,0.09681146,0.85025376,-0.44004402,0.64127105,-0.47153816,9.0,88.0,7.0,26.5,54.0,47.5,13.0,69.0,24.0,35.0,53.5,47.5,669.79645,3112319.4154937807,-2018729.8876091638,1,forest
2951,322.0,355.0,574.0,3542.0,1305.0,911.2971,0.0023339987,0.061609875,0.8333333,-0.38903672,0.62834173,-0.46152258,9.0,91.0,9.0,36.0,46.0,57.0,17.0,64.5,16.0,25.0,55.5,36.0,644.3901,3113738.405042925,-2018722.560280505,1,forest
2952,208.0,217.0,377.0,3012.0,1178.0,585.03876,0.0013908744,0.05129743,0.87080747,-0.5151126,0.5549179,-0.43770885,3.0,88.0,9.0,28.5,53.5,38.0,8.0,46.5,16.0,22.0,54.0,14.0,700.102,3115157.3945920663,-2018715.0003410084,1,forest
2953,374.0,387.0,566.0,3471.0,1319.0,607.43604,0.001696229,0.048366968,0.8054616,-0.39946947,0.60429263,-0.44926932,6.0,88.0,10.0,44.5,50.5,53.0,10.0,55.5,12.0,40.0,49.5,20.0,715.56445,3116576.3841412077,-2018707.4404043232,1,forest
2954,564.0,639.0,871.0,4363.0,1960.0,1642.9338,0.002918899,0.09380703,0.7710574,-0.3846697,0.733143,-0.38004112,6.0,91.0,10.0,20.5,57.5,42.0,25.5,47.0,62.0,38.5,42.0,52.0,921.89453,3117995.373690349,-2018699.8804704507,1,forest
2955,316.0,334.0,534.0,3413.0,1408.0,1009.23926,0.0017409623,0.0728167,0.8305176,-0.45005152,0.60469383,-0.41588885,7.0,91.0,3.0,22.0,60.0,48.5,20.5,55.0,19.0,36.0,49.0,58.0,764.4625,3119414.3632394904,-2018692.0879261717,1,forest
2956,226.0,258.0,443.0,3555.0,1350.0,598.50354,0.00054219365,0.045784004,0.88045496,-0.5058561,0.64137644,-0.44954127,4.0,94.0,3.0,11.5,67.0,39.5,9.5,57.5,43.0,10.5,44.5,61.0,571.3298,3120833.352788632,-2018684.1790783172,1,forest
2957,352.0,388.0,567.0,3786.0,1568.0,1066.3896,0.0026210546,0.08092424,0.8298695,-0.4688525,0.66099477,-0.4142697,7.0,83.0,10.0,21.0,66.5,15.0,12.5,57.5,24.0,22.0,52.5,30.0,335.09253,3122252.2310182853,-2018676.2702335399,3,grassland
2958,344.0,380.0,648.0,5194.0,1972.0,1983.3933,0.0028770268,0.088846974,0.87576747,-0.50534356,0.8415464,-0.44962323,12.0,82.0,58.0,27.5,69.0,18.0,20.0,57.0,43.5,12.0,44.0,61.0,329.74106,3123671.2205674266,-2018668.2450853684,3,grassland
2959,463.0,418.0,667.0,3880.0,1635.0,1165.4114,0.0028226078,0.06571946,0.78678334,-0.4205039,0.6317016,-0.40707162,5.0,88.0,18.0,27.0,64.0,27.0,13.0,48.0,64.0,33.0,59.0,25.0,517.85004,3125090.210116568,-2018660.1036339395,1,forest
2960,335.0,382.0,585.0,3670.0,1398.0,1419.9054,0.0014032722,0.08336851,0.8327092,-0.40998486,0.6506048,-0.4483031,4.0,94.0,66.0,40.0,57.5,63.0,11.0,40.0,67.0,25.5,57.0,17.0,433.65448,3126509.088346218,-2018651.845879393,1,forest
2961,565.0,675.0,825.0,3453.0,1621.0,1669.6897,0.0091505945,0.11753765,0.7187656,-0.32542926,0.61287725,-0.36105636,3.0,89.0,4.0,25.0,69.0,32.0,3.5,33.0,67.0,31.0,53.5,29.0,440.59122,3127928.0778953624,-2018643.471821872,1,forest
2962,358.0,432.0,635.0,3697.0,1645.0,1607.5953,0.0022476315,0.099134654,0.82342786,-0.44298244,0.6622372,-0.38412583,5.0,92.0,3.0,25.0,87.0,37.5,32.5,47.0,46.5,26.5,45.0,49.5,395.5069,3130765.945674151,-2018626.4911047127,1,forest
2963,402.0,470.0,693.0,3145.0,1533.0,1776.141,0.005675018,0.13579804,0.7733296,-0.37735847,0.56993854,-0.3445917,23.0,84.0,14.0,36.5,68.0,17.0,42.0,53.0,17.0,34.5,42.0,54.0,315.62204,3132184.823903807,-2018617.8844452694,1,forest
2964,247.0,294.0,491.0,3522.0,1503.0,891.3873,0.0022514462,0.05213469,0.8689307,-0.5075226,0.6396983,-0.40179107,10.0,86.0,7.0,12.0,71.0,25.0,21.0,58.5,39.0,37.0,42.0,53.0,304.24323,3133603.702133457,-2018609.1614833358,1,forest
2965,361.0,444.0,613.0,3619.0,1695.0,1430.35,0.0020106733,0.10871607,0.81859297,-0.46880418,0.65395415,-0.3620625,12.0,92.0,12.0,33.5,50.0,30.0,39.0,60.5,21.5,32.0,42.0,49.0,314.27148,3135022.6916825958,-2018600.3222190633,1,forest
2966,337.0,407.0,531.0,3385.0,1551.0,1303.6029,0.0026446283,0.09274316,0.8189146,-0.48991352,0.6167793,-0.3715559,4.0,97.0,2.0,44.5,57.0,58.5,29.0,54.5,39.0,38.0,48.0,68.0,236.58075,3136441.5699122488,-2018591.4829586348,1,forest
2967,374.0,480.0,640.0,3471.0,1635.0,1316.6895,0.003540516,0.08762574,0.8054616,-0.4373626,0.6390838,-0.35957697,3.0,93.0,8.0,38.5,67.0,18.5,27.5,55.5,36.5,45.0,47.0,45.0,225.74683,3137860.448141899,-2018582.4110900874,1,forest
2968,327.0,367.0,479.0,2911.0,1383.0,895.5221,0.002149433,0.076698124,0.79802346,-0.4854995,0.5329813,-0.35584536,2.0,97.0,5.0,28.0,64.0,61.0,26.0,57.0,13.0,17.0,46.0,61.0,225.20187,3139279.326371549,-2018573.3392255898,1,forest
2969,336.0,406.0,536.0,3139.0,1519.0,1296.6345,0.0028359294,0.08486852,0.8066187,-0.47834548,0.578654,-0.34778875,3.0,91.0,10.0,41.0,64.0,31.5,34.0,55.0,14.5,44.0,54.0,50.5,142.72716,3140698.2046011994,-2018564.151059264,1,forest
2970,247.0,292.0,464.0,3556.0,1430.0,754.4266,0.001347065,0.053057052,0.87010264,-0.51003176,0.6438745,-0.4263939,4.0,97.0,60.0,15.0,57.0,44.0,20.0,58.0,48.0,39.5,49.0,53.5,146.76526,3142117.0828308556,-2018554.7302854466,1,forest
2972,593.0,600.0,799.0,4016.0,1690.0,2071.3792,0.011164844,0.117456466,0.74267733,-0.3579751,0.65454334,-0.40764105,3.0,87.0,57.0,38.0,70.0,27.0,30.0,35.0,61.0,18.0,40.0,59.0,378.38333,3144954.727970665,-2018535.8887509105,1,forest
2974,292.0,329.0,622.0,4358.0,1920.0,744.22473,0.0006083548,0.04178317,0.87440866,-0.51062155,0.74509805,-0.3883402,7.0,89.0,60.0,22.0,66.0,48.0,26.0,53.5,61.0,8.0,45.0,57.0,370.0182,3147792.4844299653,-2018516.58201142,1,forest
2976,335.0,371.0,593.0,3793.0,1786.0,860.6067,0.0014857948,0.05788478,0.83769375,-0.50147116,0.66395295,-0.3597419,6.0,94.0,55.0,28.0,84.0,16.0,27.0,58.0,34.0,23.0,52.0,48.5,64.0656,3150630.129569777,-2018496.9263737912,1,forest
2977,1042.0,920.0,1094.0,3384.0,1966.0,1972.8168,0.013059735,0.11482869,0.52914596,-0.28496736,0.4597205,-0.26504672,25.0,47.0,35.0,25.0,58.0,26.5,40.5,46.5,23.0,25.5,51.0,43.0,12.5,3152048.8964799386,-2018486.9241039527,5,baresoil
2978,392.0,520.0,666.0,4091.0,1943.0,1283.6157,0.0020303726,0.08644257,0.82511705,-0.48945957,0.7372638,-0.35598278,10.0,88.0,12.0,10.0,79.0,30.5,36.0,57.0,37.0,25.5,56.0,48.0,53.06132,3153467.774709589,-2018476.8055336594,1,forest
2979,360.0,416.0,704.0,4881.0,2061.0,1053.7305,0.0014484525,0.05116756,0.8626216,-0.4907776,0.8119029,-0.406223,10.0,88.0,50.0,9.0,82.0,42.0,18.0,60.0,34.0,14.0,58.0,31.5,22.05648,3154886.541619748,-2018466.5706630843,1,forest
2980,691.0,595.0,795.0,1692.0,766.0,1127.891,0.016839027,0.12962747,0.42005876,0.018577814,0.21999034,-0.37672904,22.0,74.0,24.0,33.5,67.0,18.0,38.0,51.5,36.0,25.5,54.0,46.5,7.5,3156305.3085299097,-2018456.3357976642,2,cropland
2982,414.0,467.0,723.0,4102.0,1821.0,1201.6246,0.0014893711,0.07239437,0.8166518,-0.43160373,0.70470434,-0.3851089,6.0,95.0,44.0,14.0,79.0,34.0,27.0,57.5,46.0,42.5,60.0,49.0,18.845491,3159142.8423502306,-2018435.5171668613,3,grassland
2983,510.0,484.0,821.0,4513.0,2322.0,1081.6321,0.001260221,0.06275392,0.79693407,-0.47756916,0.71774364,-0.32055596,9.0,80.0,11.0,20.0,78.0,24.5,20.5,55.0,32.5,39.0,51.0,30.0,13.8738985,3160561.6092603896,-2018424.9334018365,3,grassland
2984,524.0,631.0,899.0,5071.0,2290.0,1530.489,0.0029450953,0.07426456,0.8126899,-0.4361869,0.84313005,-0.37780192,12.0,86.0,15.0,14.0,68.0,32.5,22.0,56.0,51.0,31.5,55.0,49.5,42.709133,3161980.3761705486,-2018414.2333373039,3,grassland
2985,297.0,380.0,644.0,5037.0,2004.0,853.83405,0.0010520816,0.04704436,0.8886389,-0.5135951,0.84830695,-0.4307627,11.0,85.0,3.0,11.0,81.0,26.0,22.5,51.5,54.5,25.0,47.0,52.0,70.398575,3163399.1430807104,-2018403.4169734465,2,cropland
2986,576.0,527.0,909.0,4825.0,2421.0,1264.6062,0.00091049075,0.060178597,0.7867062,-0.45405403,0.7413547,-0.33176926,7.0,85.0,8.0,7.5,86.0,21.0,21.0,54.0,20.0,27.5,49.0,42.5,8.300449,3164817.9099908723,-2018392.6006153456,2,cropland
2987,440.0,498.0,807.0,5318.0,2199.0,1622.6088,0.0017757416,0.0680024,0.8471692,-0.46307388,0.857414,-0.4149261,9.0,87.0,5.0,10.0,86.0,19.0,25.0,52.5,29.0,14.5,45.0,47.0,12.781546,3166236.565581543,-2018381.667958168,2,cropland
2988,531.0,524.0,931.0,4771.0,2239.0,1132.2983,0.00073468685,0.05558204,0.7996983,-0.4126183,0.7556855,-0.36119828,5.0,88.0,6.0,8.0,89.0,10.5,20.5,54.5,26.0,25.5,51.0,49.0,11.271411,3167655.332491702,-2018370.6190021017,3,grassland
2989,603.0,609.0,823.0,3888.0,1948.0,1967.6412,0.0061315894,0.11480669,0.73146296,-0.40599063,0.6347336,-0.33241946,5.0,89.0,9.0,5.5,89.0,23.0,30.0,47.0,42.0,41.0,50.0,48.0,48.11317,3169073.9880823693,-2018359.4537473365,1,forest
2990,379.0,517.0,696.0,4098.0,1822.0,1956.21,0.0024839044,0.107112415,0.8306902,-0.4471803,0.7441274,-0.38445944,10.0,86.0,13.0,10.0,63.0,34.5,20.0,50.0,53.0,32.0,47.0,52.0,34.559338,3170492.754992531,-2018348.1721940634,1,forest
2991,378.0,425.0,721.0,4710.0,1970.0,1283.8838,0.002013564,0.06662817,0.85141516,-0.4641397,0.7853232,-0.41017964,9.0,90.0,49.0,21.0,71.0,41.5,38.0,52.0,44.0,37.5,53.0,36.0,62.420906,3171911.410583199,-2018336.7743424755,1,forest
2992,403.0,473.0,713.0,3852.0,1742.0,2170.0215,0.0030602217,0.117338635,0.8105757,-0.4191446,0.6777363,-0.37718987,8.0,90.0,58.0,9.5,88.0,43.0,29.5,51.5,60.0,14.0,46.0,53.0,48.959743,3173330.0661738697,-2018325.37649728,1,forest
2993,399.0,493.0,674.0,4605.0,2088.0,1270.0536,0.0018054247,0.069670305,0.84052753,-0.51194793,0.7905123,-0.3760645,7.0,85.0,28.0,9.0,91.0,41.0,20.0,46.5,46.0,14.0,51.0,41.0,52.837948,3174748.8330840287,-2018313.8623540304,1,forest
2994,386.0,441.0,710.0,4904.0,2089.0,929.85535,0.0013897419,0.053926088,0.8540643,-0.4926759,0.8118598,-0.4025454,11.0,84.0,20.0,11.0,84.0,42.0,22.0,55.0,45.0,34.0,54.0,53.0,36.98184,3176167.4886746993,-2018302.1156085487,1,forest
2995,401.0,479.0,668.0,4358.0,1841.0,1259.885,0.002251327,0.078534156,0.83147717,-0.46751696,0.7510534,-0.40603322,7.0,90.0,55.0,15.0,83.0,31.5,35.5,59.5,42.0,8.0,54.0,43.0,21.164822,3177586.1442653695,-2018290.3688698562,3,grassland
2996,313.0,384.0,641.0,4863.0,1934.0,1064.1993,0.0009189844,0.046204623,0.87905717,-0.50213593,0.82064784,-0.4309254,9.0,88.0,11.0,8.0,89.0,31.5,20.5,56.5,27.0,22.0,61.0,34.0,67.30345,3179004.79985604,-2018278.622137951,1,forest
2997,369.0,465.0,775.0,5680.0,2537.0,1402.6362,0.0018020272,0.055747356,0.87799644,-0.5320048,0.92163265,-0.38249975,15.0,80.0,7.0,13.0,84.0,51.0,19.0,69.0,10.0,18.5,62.0,46.0,46.206852,3180423.455446708,-2018266.6428044855,3,grassland
2998,304.0,379.0,583.0,4739.0,2012.0,1010.24756,0.0009944737,0.050832186,0.8794368,-0.5506743,0.80809736,-0.4039402,6.0,92.0,5.0,9.5,90.0,32.0,8.0,88.5,20.5,8.5,66.0,12.0,13.501437,3181841.9997178875,-2018254.6634780797,3,grassland
2999,928.0,574.0,840.0,2584.0,2657.0,1149.436,0.01369077,0.07794665,0.47152624,-0.5195883,0.29898176,0.013928676,14.0,36.0,50.0,16.0,65.0,23.0,19.0,29.0,50.5,12.5,36.0,51.0,52.701572,3034269.646955422,-2020404.4259768487,3,grassland
3000,388.0,348.0,531.0,3391.0,1659.0,1228.2358,0.0053863227,0.093253374,0.79465467,-0.5150685,0.5726982,-0.34297028,4.0,84.0,14.0,20.0,71.0,7.5,4.0,82.5,9.0,5.0,72.0,24.0,19.84191,3035688.859143546,-2020402.3322815243,3,grassland
3001,577.0,403.0,621.0,2850.0,2484.0,1322.2148,0.005991578,0.0985557,0.6632623,-0.6,0.4275932,-0.06861641,4.0,68.0,28.0,44.0,51.0,15.0,4.0,66.5,29.0,9.0,56.0,29.5,46.81529,3037108.1826511584,-2020400.2385864162,3,grassland
3002,253.0,267.0,494.0,4121.0,1603.0,760.24854,0.0016342402,0.0459363,0.88431644,-0.52885073,0.7091263,-0.4399022,7.0,85.0,12.0,18.0,63.0,19.5,7.0,81.0,12.0,7.0,66.0,18.0,156.84859,3038527.5061587733,-2020398.0285751468,3,grassland
3003,232.0,210.0,406.0,4369.0,1583.0,937.85834,0.0014262795,0.049900107,0.89915234,-0.5917546,0.7290639,-0.46807793,6.0,88.0,8.0,25.0,63.0,12.0,11.5,84.0,9.5,6.0,88.0,7.0,96.387924,3039946.8296663887,-2020395.7022477551,3,grassland
3004,866.0,494.0,779.0,3273.0,2547.0,901.3871,0.0013699532,0.05178439,0.5815414,-0.5315695,0.40757927,-0.12474228,7.0,67.0,23.0,13.0,67.0,18.0,6.5,65.0,24.0,8.0,67.0,17.0,39.372196,3041366.0418545096,-2020393.37592063,2,cropland
3005,244.0,258.0,404.0,3706.0,1359.0,625.53485,0.0014472008,0.04162105,0.8764557,-0.54169035,0.6539479,-0.46337608,4.0,90.0,7.0,9.0,83.0,12.0,6.5,87.0,9.5,7.0,90.0,4.0,45.172443,3042785.365362128,-2020390.8169610994,3,grassland
3006,247.0,252.0,486.0,4762.0,1491.0,1054.7693,0.0013480783,0.056531623,0.90137744,-0.50834596,0.78636616,-0.5231089,9.0,88.0,10.0,12.0,68.0,23.0,9.0,84.0,17.0,21.0,85.0,5.0,76.41378,3044204.68886974,-2020388.2580018924,3,grassland
3007,422.0,291.0,559.0,3392.0,1688.0,592.9761,0.0016487539,0.04034321,0.77871,-0.50244766,0.54033405,-0.33543304,6.0,86.0,11.0,17.0,69.0,14.0,7.0,86.5,9.5,20.0,76.0,14.5,100.09425,3045624.0123773552,-2020385.582726702,3,grassland
3008,317.0,327.0,544.0,4660.0,1666.0,785.80554,0.0024020672,0.0463626,0.8726141,-0.50769234,0.769517,-0.4732848,5.0,89.0,9.0,15.0,82.0,7.0,5.0,86.0,13.0,4.0,91.0,17.5,141.34041,3047043.224565476,-2020382.791135575,3,grassland
3009,246.0,256.0,429.0,4481.0,1602.0,947.20886,0.00096443295,0.047902025,0.89591706,-0.577548,0.7542566,-0.47328624,14.0,85.0,13.0,17.0,66.0,14.5,14.0,82.5,21.0,6.0,91.0,20.0,153.54875,3048462.548073091,-2020379.883228559,1,forest
